시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7011457,풍문고등학교,3,석식,20251106,70,야채볶음밥 (1.5.6.10.15.18)<br/>차돌양지쌀국수 (1.2.5.6.10.15.16)<br/>치커리겉절이 (5.6.13)<br/>통새우짜조 (1.5.6.9)<br/>배추김치 (9)<br/>진한망고주스 (13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,969.8 Kcal,탄수화물(g) : 193.5<br/>단백질(g) : 22.8<br/>지방(g) : 10.7<br/>비타민A(R.E) : 82.7<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 24.2<br/>칼슘(mg) : 103.6<br/>철분(mg) : 2.6,20251113
B10,서울특별시교육청,7010918,하나고등학교,1,조식,20251103,250,율무밥* <br/>계란떡탕 (1.13.16)<br/>메추리알조림 (1.2.5.6.10.13.15.16)<br/>애호박나물 <br/>닭다리살야채볶음 (15)<br/>깍두기(완) (9)<br/>시리얼&빵세트 (1.2.5.6.13)<br/>사과* ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,847.5 Kcal,탄수화물(g) : 125.4<br/>단백질(g) : 40.1<br/>지방(g) : 20.5<br/>비타민A(R.E) : 271.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 35.5<br/>칼슘(mg) : 325.2<br/>철분(mg) : 5.6,20251110
B10,서울특별시교육청,7010918,하나고등학교,1,조식,20251104,250,현미밥 <br/>애호박된장국 (5.6.16)<br/>명엽채땅콩조림* <br/>시금치나물* <br/>볶음김치 (9)<br/>제육고추장불고기 (10)<br/>시리얼&빵세트 (1.2.5.6.13)<br/>방울토마토* (12),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,807.7 Kcal,탄수화물(g) : 113.4<br/>단백질(g) : 33.9<br/>지방(g) : 23.5<br/>비타민A(R.E) : 281.3<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 38.8<br/>칼슘(mg) : 418.4<br/>철분(mg) : 6.2,20251111
B10,서울특별시교육청,7010918,하나고등학교,1,조식,20251105,250,혼합잡곡밥* (5)<br/>김치어묵국 (1.5.6.9)<br/>진미채무침 (17)<br/>쇠고기찹스테이크 (5.6.12.13.16)<br/>마늘쫑새우볶음 (9)<br/>깍두기(완) (9)<br/>시리얼&빵세트 (1.2.4.5.6.13)<br/>바나나* ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,756.0 Kcal,탄수화물(g) : 117.9<br/>단백질(g) : 32.3<br/>지방(g) : 18.6<br/>비타민A(R.E) : 337.5<br/>티아민(mg) : 1.8<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 46.1<br/>칼슘(mg) : 394.9<br/>철분(mg) : 5.4,20251112
B10,서울특별시교육청,7010918,하나고등학교,1,조식,20251106,250,수수밥 <br/>고구마범벅* (1.5)<br/>토마토달걀볶음* (1.12)<br/>치킨너겟*소스 (1.2.5.6.15)<br/>깍두기(완) (9)<br/>옥수수스프* (2.5.6.16)<br/>시리얼&빵세트 (2.5.6.13)<br/>오렌지 ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,767.6 Kcal,탄수화물(g) : 110.7<br/>단백질(g) : 31.3<br/>지방(g) : 20.1<br/>비타민A(R.E) : 308.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 43.8<br/>칼슘(mg) : 320.3<br/>철분(mg) : 5.7,20251113
B10,서울특별시교육청,7010918,하나고등학교,1,조식,20251107,250,오곡현미밥 <br/>소고기다시마국 (5.16)<br/>고사리나물* <br/>돈육카레볶음* (2.5.6.10.12.13.16.18)<br/>볶음김치 (9)<br/>계란후라이 (1.12)<br/>시리얼&빵세트 (1.2.5.6.13)<br/>단감* ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,796.4 Kcal,탄수화물(g) : 113.4<br/>단백질(g) : 36.4<br/>지방(g) : 21.7<br/>비타민A(R.E) : 265.7<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 41.4<br/>칼슘(mg) : 384.8<br/>철분(mg) : 5.4,20251114
B10,서울특별시교육청,7010918,하나고등학교,2,중식,20251103,674,흑미밥 <br/>전주식콩나물국 (1.5.6.9.17.18)<br/>두부조림 (5.6.13)<br/>돈마호크스테이크 (2.5.6.10.12.13.16)<br/>배추겉절이 (9)<br/>단감 <br/>매쉬드포테이토 (1.2.5.13)<br/>그린샐러드(6) (1.2.5.6.11.12),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 외국<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 세네갈또는모르코<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>주꾸미 : 베트남<br/>비고 : ,783.9 Kcal,탄수화물(g) : 107.2<br/>단백질(g) : 37.2<br/>지방(g) : 22.4<br/>비타민A(R.E) : 268.9<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 38.6<br/>칼슘(mg) : 322.8<br/>철분(mg) : 8.8,20251110
B10,서울특별시교육청,7010918,하나고등학교,2,중식,20251104,674,참나물버섯밥 (1.5.6.13)<br/>청국장찌개 (5.9.16)<br/>오이도라지생채 (5.6.13)<br/>치즈블럭돈까스(5) (1.5.6.10)<br/>포기김치 (9)<br/>오미자에이드(보) (13)<br/>키위샐러드 (1.5.6)<br/>배 ,쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 외국<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 세네갈또는모르코<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>주꾸미 : 베트남<br/>비고 : ,706.5 Kcal,탄수화물(g) : 105.3<br/>단백질(g) : 30.8<br/>지방(g) : 22.0<br/>비타민A(R.E) : 267.2<br/>티아민(mg) : 1.2<br/>리보플라빈(mg) : 1.5<br/>비타민C(mg) : 35.5<br/>칼슘(mg) : 331.8<br/>철분(mg) : 6.8,20251111
B10,서울특별시교육청,7010918,하나고등학교,2,중식,20251105,674,찹쌀밥 <br/>미소된장국(9) (5.6)<br/>무말랭이무침 <br/>멸치견과류볶음 (14)<br/>소불고기(4) (5.6.13.16)<br/>볶음김치 (5.9.13)<br/>도시락김(3) <br/>수능응원찹쌀떡 (6)<br/>귤 ,쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 외국<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 세네갈또는모르코<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>주꾸미 : 베트남<br/>비고 : ,821.8 Kcal,탄수화물(g) : 111.0<br/>단백질(g) : 37.6<br/>지방(g) : 23.3<br/>비타민A(R.E) : 264.3<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 36.9<br/>칼슘(mg) : 351.5<br/>철분(mg) : 5.6,20251112
B10,서울특별시교육청,7010918,하나고등학교,2,중식,20251106,674,보리밥 <br/>닭곰탕(9) (1.2.6.15.18)<br/>김치만두찜 (18.1.5.6.10.13)<br/>오징어초무침 (5.6.13.17)<br/>수제떡갈비구이 (1.2.5.6.10.12.13.15.16)<br/>석박지 (9)<br/>사과 <br/>그린샐러드(6) (5.6.12),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 외국<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 세네갈또는모르코<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>주꾸미 : 베트남<br/>비고 : ,836.5 Kcal,탄수화물(g) : 128.8<br/>단백질(g) : 36.6<br/>지방(g) : 20.6<br/>비타민A(R.E) : 264.0<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 35.6<br/>칼슘(mg) : 326.4<br/>철분(mg) : 5.5,20251113
B10,서울특별시교육청,7010918,하나고등학교,2,중식,20251107,674,현미찹쌀밥 <br/>조각피자(5) (1.2.5.6.10.12.13.15.16)<br/>계란국 (1.2.5.6.8)<br/>주꾸미볶음 (5.10)<br/>배추겉절이 (9)<br/>콘샐러드(보) (1.5.13)<br/>수제유자에이드 (13)<br/>그린샐러드(6) (1.5.12),쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 외국<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 세네갈또는모르코<br/>오징어 : 국내산<br/>꽃게 : 중국산<br/>참조기 : 국내산<br/>주꾸미 : 베트남<br/>비고 : ,816.6 Kcal,탄수화물(g) : 123.0<br/>단백질(g) : 38.6<br/>지방(g) : 18.9<br/>비타민A(R.E) : 267.4<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 43.3<br/>칼슘(mg) : 364.8<br/>철분(mg) : 5.8,20251114
B10,서울특별시교육청,7010918,하나고등학교,3,석식,20251103,631,키마카레덮밥 (2.5.6.10.12.13.16.18)<br/>배추국* (5)<br/>오이부추무침* (13)<br/>꿔바로우 (1.5.6.10.11)<br/>깍두기(완) (9)<br/>샐러드* (2.5.6.12)<br/>오믈렛 (1.2.5.6.16)<br/>*파인애플 (1.2.5.6.13)<br/>블루베리라떼 (2.13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,839.4 Kcal,탄수화물(g) : 121.8<br/>단백질(g) : 36.1<br/>지방(g) : 26.4<br/>비타민A(R.E) : 266.9<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 36.1<br/>칼슘(mg) : 368.9<br/>철분(mg) : 5.6,20251110
B10,서울특별시교육청,7010918,하나고등학교,3,석식,20251104,631,간장계란밥 (1.16)<br/>들기름깻잎파스타 (1.5.6.10)<br/>스팸짜글이찌개 (1.2.5.6.10.15.16)<br/>청포묵김가루무침* (9)<br/>탱글새우꼬치 (5.9.13)<br/>열무김치(완) (9)<br/>감(연시) (1.2.5.6.14)<br/>샐러드* (1.2.5.6.12),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,847.2 Kcal,탄수화물(g) : 117.5<br/>단백질(g) : 41.9<br/>지방(g) : 23.9<br/>비타민A(R.E) : 268.6<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 38.5<br/>칼슘(mg) : 328.4<br/>철분(mg) : 7.8,20251111
B10,서울특별시교육청,7010918,하나고등학교,3,석식,20251105,631,대만식족발덮밥 (1.5.6.10.12.13.18)<br/>우동장국 (1.2.5.6.9)<br/>가지나물 (5.6.13.18)<br/>계란말이 (1.5.6.9.13)<br/>포기김치* (9)<br/>골드키위 (2.5.6.12.13.15)<br/>크리미라이스라떼 (2.4.5.6.11.12.14)<br/>시저샐러드* (1.2.5.6.10),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,767.5 Kcal,탄수화물(g) : 110.9<br/>단백질(g) : 36.3<br/>지방(g) : 19.3<br/>비타민A(R.E) : 262.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 38.1<br/>칼슘(mg) : 341.3<br/>철분(mg) : 6.8,20251112
B10,서울특별시교육청,7010918,하나고등학교,3,석식,20251106,631,밥버거 (1.2.5.6.9.10.13.15)<br/>계란쫄볶이 (1.2.5.6.13)<br/>쑥갓어묵국 (1.2.5.6.9.13)<br/>LA갈비구이* (16)<br/>단무지부추무침 (13)<br/>깍두기(완) (9)<br/>샐러드* (1.2.5.6.12)<br/>수박탄산펀치 (1.2.5.6.11.13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,855.1 Kcal,탄수화물(g) : 123.1<br/>단백질(g) : 35.6<br/>지방(g) : 26.9<br/>비타민A(R.E) : 263.6<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 35.9<br/>칼슘(mg) : 325.4<br/>철분(mg) : 6.4,20251113
B10,서울특별시교육청,7010918,하나고등학교,3,석식,20251107,631,혼합잡곡밥* (5)<br/>감자탕* (10)<br/>오이지무침 <br/>소고기영양부추무침 (5.6.16)<br/>콩자반 (5)<br/>열무김치(완) (9)<br/>귤 (1.2.5.6.10.15.16.18)<br/>주스* ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,828.9 Kcal,탄수화물(g) : 116.3<br/>단백질(g) : 37.5<br/>지방(g) : 23.2<br/>비타민A(R.E) : 279.6<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 36.6<br/>칼슘(mg) : 331.9<br/>철분(mg) : 6.7,20251114
B10,서울특별시교육청,7010115,한성과학고등학교,1,조식,20251104,376,새우김치죽 <br/>소시지빵 <br/>모듬장조림 <br/>부각 <br/>동치미 <br/>우유 (2)<br/>아몬드후레이크 <br/>바나나(작은것) ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,786.8 Kcal,탄수화물(g) : 107.8<br/>단백질(g) : 27.0<br/>지방(g) : 25.6<br/>비타민A(R.E) : 151.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 25.0<br/>칼슘(mg) : 295.1<br/>철분(mg) : 3.3,20251111
B10,서울특별시교육청,7010115,한성과학고등학교,1,조식,20251105,376,차조밥 <br/>쇠고기미역국 <br/>시금치땅콩무침 <br/>마파두부 <br/>배추김치 <br/>가마보꼬 <br/>조각케이크 <br/>우유 <br/>코코볼 ,쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,762.7 Kcal,탄수화물(g) : 120.1<br/>단백질(g) : 27.0<br/>지방(g) : 18.7<br/>비타민A(R.E) : 214.4<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 24.9<br/>칼슘(mg) : 401.0<br/>철분(mg) : 5.2,20251112
B10,서울특별시교육청,7010115,한성과학고등학교,1,조식,20251106,376,쌀밥 <br/>북어국 (5)<br/>계란찜 <br/>돼지고기김치두루치기 <br/>오이김치 <br/>블루베리바게트 <br/>후르츠링 <br/>방울토마토 <br/>우유(조식) (2),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,753.7 Kcal,탄수화물(g) : 107.8<br/>단백질(g) : 36.1<br/>지방(g) : 17.4<br/>비타민A(R.E) : 275.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 34.4<br/>칼슘(mg) : 315.1<br/>철분(mg) : 5.0,20251113
